farm,trap_count,year,date,tempf,dwpf,drct,feel,regression_count,poisson_count,NB_count,poisson_count_farm,NB_count_farm
Litchfield-W,0,2013,2013-07-08,70.48907063197024,65.31524163568764,79.96282527881041,71.05843866170993,3,3,3,6,6
Hudson-S,0,2013,2013-07-08,70.48907063197024,65.31524163568764,79.96282527881041,71.05843866170993,3,3,3,6,6
Pelham-G,0,2013,2013-07-08,70.48907063197024,65.31524163568764,79.96282527881041,71.05843866170993,3,3,3,2,2
Milford-S,0,2013,2013-07-08,70.48907063197024,65.31524163568764,79.96282527881041,71.05843866170993,3,3,3,6,6
Amherst-P,0,2013,2013-07-08,70.48907063197024,65.31524163568764,79.96282527881041,71.05843866170993,3,3,3,9,9
Milford-L,0,2013,2013-07-08,70.48907063197024,65.31524163568764,79.96282527881041,71.05843866170993,3,3,3,2,2
Hollis-K,0,2013,2013-07-08,70.48907063197024,65.31524163568764,79.96282527881041,71.05843866170993,3,3,3,8,8
Hollis-B,1,2013,2013-07-08,70.48907063197024,65.31524163568764,79.96282527881041,71.05843866170993,3,3,3,5,6
Hollis-JL,0,2013,2013-07-08,70.48907063197024,65.31524163568764,79.96282527881041,71.05843866170993,3,3,3,2,2
Hollis-L,0,2013,2013-07-08,70.48907063197024,65.31524163568764,79.96282527881041,71.05843866170993,3,3,3,4,4
Nashua-S,0,2013,2013-07-08,70.48907063197024,65.31524163568764,79.96282527881041,71.05843866170993,3,3,3,0,0
Antrim-T,0,2013,2013-07-08,70.48907063197024,65.31524163568764,79.96282527881041,71.05843866170993,3,3,3,1,1
Peterborough-R,0,2013,2013-07-08,70.48907063197024,65.31524163568764,79.96282527881041,71.05843866170993,3,3,3,0,0
Jaffrey-C,0,2013,2013-07-08,70.48907063197024,65.31524163568764,79.96282527881041,71.05843866170993,3,3,3,2,2
NewIpswich-B,0,2013,2013-07-08,70.48907063197024,65.31524163568764,79.96282527881041,71.05843866170993,3,3,3,0,0
Mason-B,4,2013,2013-07-08,70.48907063197024,65.31524163568764,79.96282527881041,71.05843866170993,3,3,3,2,2
Milford-M,0,2013,2013-07-08,70.48907063197024,65.31524163568764,79.96282527881041,71.05843866170993,3,3,3,0,0
Concord-A,0,2013,2013-07-08,70.48907063197024,65.31524163568764,79.96282527881041,71.05843866170993,3,3,3,0,0
Concord-D1,0,2013,2013-07-08,70.48907063197024,65.31524163568764,79.96282527881041,71.05843866170993,3,3,3,1,1
Weare-I,0,2013,2013-07-08,70.48907063197024,65.31524163568764,79.96282527881041,71.05843866170993,3,3,3,0,0
NewBoston-M,0,2013,2013-07-08,70.48907063197024,65.31524163568764,79.96282527881041,71.05843866170993,3,3,3,0,0
Litchfield-M,0,2013,2013-07-15,78.82192513368982,68.05080213903743,104.97326203208556,81.0029946524064,2,2,2,4,4
Litchfield-W,1,2013,2013-07-15,78.82192513368982,68.05080213903743,104.97326203208556,81.0029946524064,2,2,2,9,10
Hudson-S,0,2013,2013-07-15,78.82192513368982,68.05080213903743,104.97326203208556,81.0029946524064,2,2,2,5,5
Pelham-G,5,2013,2013-07-15,78.82192513368982,68.05080213903743,104.97326203208556,81.0029946524064,2,2,2,2,2
Milford-S,0,2013,2013-07-15,78.82192513368982,68.05080213903743,104.97326203208556,81.0029946524064,2,2,2,6,6
Amherst-P,0,2013,2013-07-15,78.82192513368982,68.05080213903743,104.97326203208556,81.0029946524064,2,2,2,7,8
Milford-L,0,2013,2013-07-15,78.82192513368982,68.05080213903743,104.97326203208556,81.0029946524064,2,2,2,1,1
Hollis-K,0,2013,2013-07-15,78.82192513368982,68.05080213903743,104.97326203208556,81.0029946524064,2,2,2,6,6
Hollis-B,0,2013,2013-07-15,78.82192513368982,68.05080213903743,104.97326203208556,81.0029946524064,2,2,2,5,4
Hollis-JL,0,2013,2013-07-15,78.82192513368982,68.05080213903743,104.97326203208556,81.0029946524064,2,2,2,0,0
Hollis-L,0,2013,2013-07-15,78.82192513368982,68.05080213903743,104.97326203208556,81.0029946524064,2,2,2,1,1
Nashua-S,0,2013,2013-07-15,78.82192513368982,68.05080213903743,104.97326203208556,81.0029946524064,2,2,2,1,1
Antrim-T,2,2013,2013-07-15,78.82192513368982,68.05080213903743,104.97326203208556,81.0029946524064,2,2,2,2,2
Peterborough-R,0,2013,2013-07-15,78.82192513368982,68.05080213903743,104.97326203208556,81.0029946524064,2,2,2,0,0
Jaffrey-C,0,2013,2013-07-15,78.82192513368982,68.05080213903743,104.97326203208556,81.0029946524064,2,2,2,2,2
NewIpswich-B,0,2013,2013-07-15,78.82192513368982,68.05080213903743,104.97326203208556,81.0029946524064,2,2,2,0,0
Mason-B,2,2013,2013-07-15,78.82192513368982,68.05080213903743,104.97326203208556,81.0029946524064,2,2,2,2,2
Milford-M,0,2013,2013-07-15,78.82192513368982,68.05080213903743,104.97326203208556,81.0029946524064,2,2,2,0,0
Concord-A,0,2013,2013-07-15,78.82192513368982,68.05080213903743,104.97326203208556,81.0029946524064,2,2,2,1,1
Concord-D1,0,2013,2013-07-15,78.82192513368982,68.05080213903743,104.97326203208556,81.0029946524064,2,2,2,0,0
Weare-I,0,2013,2013-07-15,78.82192513368982,68.05080213903743,104.97326203208556,81.0029946524064,2,2,2,0,0
NewBoston-M,0,2013,2013-07-15,78.82192513368982,68.05080213903743,104.97326203208556,81.0029946524064,2,2,2,0,0
Litchfield-M,3,2013,2013-07-22,67.30686695278966,62.20429184549357,100.64377682403433,67.3931759656652,3,3,3,8,9
Litchfield-W,13,2013,2013-07-22,67.30686695278966,62.20429184549357,100.64377682403433,67.3931759656652,3,3,3,6,5
Hudson-S,21,2013,2013-07-22,67.30686695278966,62.20429184549357,100.64377682403433,67.3931759656652,3,3,3,6,6
Pelham-G,5,2013,2013-07-22,67.30686695278966,62.20429184549357,100.64377682403433,67.3931759656652,3,3,3,2,2
Milford-S,15,2013,2013-07-22,67.30686695278966,62.20429184549357,100.64377682403433,67.3931759656652,3,3,3,6,7
Amherst-P,4,2013,2013-07-22,67.30686695278966,62.20429184549357,100.64377682403433,67.3931759656652,3,3,3,8,8
Milford-L,15,2013,2013-07-22,67.30686695278966,62.20429184549357,100.64377682403433,67.3931759656652,3,3,3,1,2
Hollis-K,12,2013,2013-07-22,67.30686695278966,62.20429184549357,100.64377682403433,67.3931759656652,3,3,3,6,6
Hollis-B,4,2013,2013-07-22,67.30686695278966,62.20429184549357,100.64377682403433,67.3931759656652,3,3,3,6,6
Hollis-JL,0,2013,2013-07-22,67.30686695278966,62.20429184549357,100.64377682403433,67.3931759656652,3,3,3,1,1
Hollis-L,3,2013,2013-07-22,67.30686695278966,62.20429184549357,100.64377682403433,67.3931759656652,3,3,3,4,4
Nashua-S,0,2013,2013-07-22,67.30686695278966,62.20429184549357,100.64377682403433,67.3931759656652,3,3,3,0,0
Antrim-T,1,2013,2013-07-22,67.30686695278966,62.20429184549357,100.64377682403433,67.3931759656652,3,3,3,1,1
Peterborough-R,0,2013,2013-07-22,67.30686695278966,62.20429184549357,100.64377682403433,67.3931759656652,3,3,3,0,0
Jaffrey-C,3,2013,2013-07-22,67.30686695278966,62.20429184549357,100.64377682403433,67.3931759656652,3,3,3,3,3
NewIpswich-B,0,2013,2013-07-22,67.30686695278966,62.20429184549357,100.64377682403433,67.3931759656652,3,3,3,0,0
Mason-B,6,2013,2013-07-22,67.30686695278966,62.20429184549357,100.64377682403433,67.3931759656652,3,3,3,2,2
Milford-M,2,2013,2013-07-22,67.30686695278966,62.20429184549357,100.64377682403433,67.3931759656652,3,3,3,0,0
Concord-A,0,2013,2013-07-22,67.30686695278966,62.20429184549357,100.64377682403433,67.3931759656652,3,3,3,0,0
Concord-D1,10,2013,2013-07-22,67.30686695278966,62.20429184549357,100.64377682403433,67.3931759656652,3,3,3,1,1
Weare-I,0,2013,2013-07-22,67.30686695278966,62.20429184549357,100.64377682403433,67.3931759656652,3,3,3,0,0
NewBoston-M,0,2013,2013-07-22,67.30686695278966,62.20429184549357,100.64377682403433,67.3931759656652,3,3,3,0,0
Litchfield-M,1,2013,2013-07-29,67.98540084388185,59.94312236286918,103.50210970464136,68.01945147679326,3,3,3,5,5
Litchfield-W,40,2013,2013-07-29,67.98540084388185,59.94312236286918,103.50210970464136,68.01945147679326,3,3,3,7,7
Hudson-S,16,2013,2013-07-29,67.98540084388185,59.94312236286918,103.50210970464136,68.01945147679326,3,3,3,6,6
Pelham-G,2,2013,2013-07-29,67.98540084388185,59.94312236286918,103.50210970464136,68.01945147679326,3,3,3,2,2
Milford-S,16,2013,2013-07-29,67.98540084388185,59.94312236286918,103.50210970464136,68.01945147679326,3,3,3,6,6
Amherst-P,3,2013,2013-07-29,67.98540084388185,59.94312236286918,103.50210970464136,68.01945147679326,3,3,3,8,8
Milford-L,10,2013,2013-07-29,67.98540084388185,59.94312236286918,103.50210970464136,68.01945147679326,3,3,3,1,1
Hollis-K,7,2013,2013-07-29,67.98540084388185,59.94312236286918,103.50210970464136,68.01945147679326,3,3,3,5,5
Hollis-B,4,2013,2013-07-29,67.98540084388185,59.94312236286918,103.50210970464136,68.01945147679326,3,3,3,5,5
Hollis-JL,0,2013,2013-07-29,67.98540084388185,59.94312236286918,103.50210970464136,68.01945147679326,3,3,3,1,1
Hollis-L,4,2013,2013-07-29,67.98540084388185,59.94312236286918,103.50210970464136,68.01945147679326,3,3,3,2,2
Nashua-S,0,2013,2013-07-29,67.98540084388185,59.94312236286918,103.50210970464136,68.01945147679326,3,3,3,0,0
Antrim-T,0,2013,2013-07-29,67.98540084388185,59.94312236286918,103.50210970464136,68.01945147679326,3,3,3,1,1
Peterborough-R,0,2013,2013-07-29,67.98540084388185,59.94312236286918,103.50210970464136,68.01945147679326,3,3,3,0,0
Jaffrey-C,0,2013,2013-07-29,67.98540084388185,59.94312236286918,103.50210970464136,68.01945147679326,3,3,3,2,2
NewIpswich-B,0,2013,2013-07-29,67.98540084388185,59.94312236286918,103.50210970464136,68.01945147679326,3,3,3,0,0
Mason-B,15,2013,2013-07-29,67.98540084388185,59.94312236286918,103.50210970464136,68.01945147679326,3,3,3,2,2
Milford-M,4,2013,2013-07-29,67.98540084388185,59.94312236286918,103.50210970464136,68.01945147679326,3,3,3,0,0
Concord-A,1,2013,2013-07-29,67.98540084388185,59.94312236286918,103.50210970464136,68.01945147679326,3,3,3,0,0
Concord-D1,0,2013,2013-07-29,67.98540084388185,59.94312236286918,103.50210970464136,68.01945147679326,3,3,3,0,0
Weare-I,0,2013,2013-07-29,67.98540084388185,59.94312236286918,103.50210970464136,68.01945147679326,3,3,3,0,0
NewBoston-M,0,2013,2013-07-29,67.98540084388185,59.94312236286918,103.50210970464136,68.01945147679326,3,3,3,0,0
Litchfield-M,0,2013,2013-08-05,68.23594059405941,57.91534653465345,116.48514851485149,68.45995049504944,2,2,2,4,4
Litchfield-W,39,2013,2013-08-05,68.23594059405941,57.91534653465345,116.48514851485149,68.45995049504944,2,2,2,7,7
Hudson-S,10,2013,2013-08-05,68.23594059405941,57.91534653465345,116.48514851485149,68.45995049504944,2,2,2,5,5
Pelham-G,0,2013,2013-08-05,68.23594059405941,57.91534653465345,116.48514851485149,68.45995049504944,2,2,2,2,2
Milford-S,8,2013,2013-08-05,68.23594059405941,57.91534653465345,116.48514851485149,68.45995049504944,2,2,2,6,6
Amherst-P,3,2013,2013-08-05,68.23594059405941,57.91534653465345,116.48514851485149,68.45995049504944,2,2,2,7,7
Milford-L,6,2013,2013-08-05,68.23594059405941,57.91534653465345,116.48514851485149,68.45995049504944,2,2,2,1,1
Hollis-K,15,2013,2013-08-05,68.23594059405941,57.91534653465345,116.48514851485149,68.45995049504944,2,2,2,4,4
Hollis-B,4,2013,2013-08-05,68.23594059405941,57.91534653465345,116.48514851485149,68.45995049504944,2,2,2,4,4
Hollis-JL,0,2013,2013-08-05,68.23594059405941,57.91534653465345,116.48514851485149,68.45995049504944,2,2,2,1,1
Hollis-L,1,2013,2013-08-05,68.23594059405941,57.91534653465345,116.48514851485149,68.45995049504944,2,2,2,1,1
Nashua-S,0,2013,2013-08-05,68.23594059405941,57.91534653465345,116.48514851485149,68.45995049504944,2,2,2,1,1
Antrim-T,0,2013,2013-08-05,68.23594059405941,57.91534653465345,116.48514851485149,68.45995049504944,2,2,2,1,1
Peterborough-R,0,2013,2013-08-05,68.23594059405941,57.91534653465345,116.48514851485149,68.45995049504944,2,2,2,0,0
Jaffrey-C,0,2013,2013-08-05,68.23594059405941,57.91534653465345,116.48514851485149,68.45995049504944,2,2,2,2,2
NewIpswich-B,0,2013,2013-08-05,68.23594059405941,57.91534653465345,116.48514851485149,68.45995049504944,2,2,2,0,0
Mason-B,8,2013,2013-08-05,68.23594059405941,57.91534653465345,116.48514851485149,68.45995049504944,2,2,2,2,2
Milford-M,0,2013,2013-08-05,68.23594059405941,57.91534653465345,116.48514851485149,68.45995049504944,2,2,2,0,0
Concord-A,10,2013,2013-08-05,68.23594059405941,57.91534653465345,116.48514851485149,68.45995049504944,2,2,2,0,0
Concord-D1,3,2013,2013-08-05,68.23594059405941,57.91534653465345,116.48514851485149,68.45995049504944,2,2,2,0,0
Weare-I,1,2013,2013-08-05,68.23594059405941,57.91534653465345,116.48514851485149,68.45995049504944,2,2,2,0,0
NewBoston-M,0,2013,2013-08-05,68.23594059405941,57.91534653465345,116.48514851485149,68.45995049504944,2,2,2,0,0
Litchfield-M,0,2013,2013-08-12,67.25560975609757,55.950731707317075,91.89024390243902,67.23676829268294,2,2,2,3,3
Litchfield-W,28,2013,2013-08-12,67.25560975609757,55.950731707317075,91.89024390243902,67.23676829268294,2,2,2,8,10
Hudson-S,3,2013,2013-08-12,67.25560975609757,55.950731707317075,91.89024390243902,67.23676829268294,2,2,2,6,6
Pelham-G,4,2013,2013-08-12,67.25560975609757,55.950731707317075,91.89024390243902,67.23676829268294,2,2,2,2,2
Milford-S,9,2013,2013-08-12,67.25560975609757,55.950731707317075,91.89024390243902,67.23676829268294,2,2,2,6,6
Amherst-P,3,2013,2013-08-12,67.25560975609757,55.950731707317075,91.89024390243902,67.23676829268294,2,2,2,8,9
Milford-L,4,2013,2013-08-12,67.25560975609757,55.950731707317075,91.89024390243902,67.23676829268294,2,2,2,2,2
Hollis-K,7,2013,2013-08-12,67.25560975609757,55.950731707317075,91.89024390243902,67.23676829268294,2,2,2,4,4
Hollis-B,0,2013,2013-08-12,67.25560975609757,55.950731707317075,91.89024390243902,67.23676829268294,2,2,2,3,2
Hollis-JL,0,2013,2013-08-12,67.25560975609757,55.950731707317075,91.89024390243902,67.23676829268294,2,2,2,1,1
Hollis-L,1,2013,2013-08-12,67.25560975609757,55.950731707317075,91.89024390243902,67.23676829268294,2,2,2,1,1
Nashua-S,0,2013,2013-08-12,67.25560975609757,55.950731707317075,91.89024390243902,67.23676829268294,2,2,2,0,0
Antrim-T,0,2013,2013-08-12,67.25560975609757,55.950731707317075,91.89024390243902,67.23676829268294,2,2,2,1,1
Peterborough-R,1,2013,2013-08-12,67.25560975609757,55.950731707317075,91.89024390243902,67.23676829268294,2,2,2,0,0
Jaffrey-C,0,2013,2013-08-12,67.25560975609757,55.950731707317075,91.89024390243902,67.23676829268294,2,2,2,1,1
NewIpswich-B,0,2013,2013-08-12,67.25560975609757,55.950731707317075,91.89024390243902,67.23676829268294,2,2,2,0,0
Mason-B,0,2013,2013-08-12,67.25560975609757,55.950731707317075,91.89024390243902,67.23676829268294,2,2,2,2,2
Milford-M,10,2013,2013-08-12,67.25560975609757,55.950731707317075,91.89024390243902,67.23676829268294,2,2,2,1,1
Concord-A,6,2013,2013-08-12,67.25560975609757,55.950731707317075,91.89024390243902,67.23676829268294,2,2,2,1,1
Concord-D1,0,2013,2013-08-12,67.25560975609757,55.950731707317075,91.89024390243902,67.23676829268294,2,2,2,0,0
Weare-I,0,2013,2013-08-12,67.25560975609757,55.950731707317075,91.89024390243902,67.23676829268294,2,2,2,0,0
NewBoston-M,1,2013,2013-08-12,67.25560975609757,55.950731707317075,91.89024390243902,67.23676829268294,2,2,2,0,0
Litchfield-M,0,2013,2013-08-19,70.76795031055897,56.73018633540369,110.4968944099379,70.77608695652172,2,2,2,2,2
Litchfield-W,16,2013,2013-08-19,70.76795031055897,56.73018633540369,110.4968944099379,70.77608695652172,2,2,2,10,11
Hudson-S,2,2013,2013-08-19,70.76795031055897,56.73018633540369,110.4968944099379,70.77608695652172,2,2,2,5,6
Pelham-G,7,2013,2013-08-19,70.76795031055897,56.73018633540369,110.4968944099379,70.77608695652172,2,2,2,2,2
Milford-S,18,2013,2013-08-19,70.76795031055897,56.73018633540369,110.4968944099379,70.77608695652172,2,2,2,6,6
Amherst-P,5,2013,2013-08-19,70.76795031055897,56.73018633540369,110.4968944099379,70.77608695652172,2,2,2,8,8
Milford-L,4,2013,2013-08-19,70.76795031055897,56.73018633540369,110.4968944099379,70.77608695652172,2,2,2,1,1
Hollis-K,1,2013,2013-08-19,70.76795031055897,56.73018633540369,110.4968944099379,70.77608695652172,2,2,2,3,3
Hollis-B,3,2013,2013-08-19,70.76795031055897,56.73018633540369,110.4968944099379,70.77608695652172,2,2,2,2,2
Hollis-JL,0,2013,2013-08-19,70.76795031055897,56.73018633540369,110.4968944099379,70.77608695652172,2,2,2,0,0
Hollis-L,0,2013,2013-08-19,70.76795031055897,56.73018633540369,110.4968944099379,70.77608695652172,2,2,2,0,1
Nashua-S,0,2013,2013-08-19,70.76795031055897,56.73018633540369,110.4968944099379,70.77608695652172,2,2,2,0,0
Antrim-T,3,2013,2013-08-19,70.76795031055897,56.73018633540369,110.4968944099379,70.77608695652172,2,2,2,1,1
Peterborough-R,4,2013,2013-08-19,70.76795031055897,56.73018633540369,110.4968944099379,70.77608695652172,2,2,2,0,1
Jaffrey-C,3,2013,2013-08-19,70.76795031055897,56.73018633540369,110.4968944099379,70.77608695652172,2,2,2,1,1
NewIpswich-B,0,2013,2013-08-19,70.76795031055897,56.73018633540369,110.4968944099379,70.77608695652172,2,2,2,0,0
Mason-B,3,2013,2013-08-19,70.76795031055897,56.73018633540369,110.4968944099379,70.77608695652172,2,2,2,2,1
Milford-M,0,2013,2013-08-19,70.76795031055897,56.73018633540369,110.4968944099379,70.77608695652172,2,2,2,0,1
Concord-A,0,2013,2013-08-19,70.76795031055897,56.73018633540369,110.4968944099379,70.77608695652172,2,2,2,1,1
Concord-D1,5,2013,2013-08-19,70.76795031055897,56.73018633540369,110.4968944099379,70.77608695652172,2,2,2,0,0
Weare-I,0,2013,2013-08-19,70.76795031055897,56.73018633540369,110.4968944099379,70.77608695652172,2,2,2,0,0
NewBoston-M,1,2013,2013-08-19,70.76795031055897,56.73018633540369,110.4968944099379,70.77608695652172,2,2,2,0,0
Litchfield-M,0,2013,2013-08-26,70.94976303317532,64.46293838862557,63.127962085308056,71.56867298578199,3,3,3,6,6
Litchfield-W,17,2013,2013-08-26,70.94976303317532,64.46293838862557,63.127962085308056,71.56867298578199,3,3,3,7,8
Hudson-S,21,2013,2013-08-26,70.94976303317532,64.46293838862557,63.127962085308056,71.56867298578199,3,3,3,6,7
Pelham-G,8,2013,2013-08-26,70.94976303317532,64.46293838862557,63.127962085308056,71.56867298578199,3,3,3,3,3
Milford-S,10,2013,2013-08-26,70.94976303317532,64.46293838862557,63.127962085308056,71.56867298578199,3,3,3,6,6
Amherst-P,2,2013,2013-08-26,70.94976303317532,64.46293838862557,63.127962085308056,71.56867298578199,3,3,3,10,10
Milford-L,13,2013,2013-08-26,70.94976303317532,64.46293838862557,63.127962085308056,71.56867298578199,3,3,3,2,2
Hollis-K,0,2013,2013-08-26,70.94976303317532,64.46293838862557,63.127962085308056,71.56867298578199,3,3,3,8,8
Hollis-B,0,2013,2013-08-26,70.94976303317532,64.46293838862557,63.127962085308056,71.56867298578199,3,3,3,4,4
Hollis-JL,0,2013,2013-08-26,70.94976303317532,64.46293838862557,63.127962085308056,71.56867298578199,3,3,3,2,2
Hollis-L,0,2013,2013-08-26,70.94976303317532,64.46293838862557,63.127962085308056,71.56867298578199,3,3,3,3,3
Nashua-S,0,2013,2013-08-26,70.94976303317532,64.46293838862557,63.127962085308056,71.56867298578199,3,3,3,0,0
Antrim-T,0,2013,2013-08-26,70.94976303317532,64.46293838862557,63.127962085308056,71.56867298578199,3,3,3,1,1
Peterborough-R,10,2013,2013-08-26,70.94976303317532,64.46293838862557,63.127962085308056,71.56867298578199,3,3,3,0,0
Jaffrey-C,0,2013,2013-08-26,70.94976303317532,64.46293838862557,63.127962085308056,71.56867298578199,3,3,3,2,2
NewIpswich-B,0,2013,2013-08-26,70.94976303317532,64.46293838862557,63.127962085308056,71.56867298578199,3,3,3,0,0
Mason-B,5,2013,2013-08-26,70.94976303317532,64.46293838862557,63.127962085308056,71.56867298578199,3,3,3,2,2
Milford-M,5,2013,2013-08-26,70.94976303317532,64.46293838862557,63.127962085308056,71.56867298578199,3,3,3,1,1
Concord-A,0,2013,2013-08-26,70.94976303317532,64.46293838862557,63.127962085308056,71.56867298578199,3,3,3,0,0
Concord-D1,0,2013,2013-08-26,70.94976303317532,64.46293838862557,63.127962085308056,71.56867298578199,3,3,3,1,1
Weare-I,2,2013,2013-08-26,70.94976303317532,64.46293838862557,63.127962085308056,71.56867298578199,3,3,3,0,0
NewBoston-M,1,2013,2013-08-26,70.94976303317532,64.46293838862557,63.127962085308056,71.56867298578199,3,3,3,0,0
Litchfield-W,8,2013,2013-09-02,66.71751937984496,58.37193798449616,84.2248062015504,66.74321705426357,3,3,3,7,8
Hudson-S,3,2013,2013-09-02,66.71751937984496,58.37193798449616,84.2248062015504,66.74321705426357,3,3,3,6,6
Pelham-G,5,2013,2013-09-02,66.71751937984496,58.37193798449616,84.2248062015504,66.74321705426357,3,3,3,2,2
Milford-S,10,2013,2013-09-02,66.71751937984496,58.37193798449616,84.2248062015504,66.74321705426357,3,3,3,6,6
Amherst-P,6,2013,2013-09-02,66.71751937984496,58.37193798449616,84.2248062015504,66.74321705426357,3,3,3,9,9
Milford-L,1,2013,2013-09-02,66.71751937984496,58.37193798449616,84.2248062015504,66.74321705426357,3,3,3,2,2
Hollis-K,3,2013,2013-09-02,66.71751937984496,58.37193798449616,84.2248062015504,66.74321705426357,3,3,3,5,5
Hollis-B,0,2013,2013-09-02,66.71751937984496,58.37193798449616,84.2248062015504,66.74321705426357,3,3,3,3,3
Hollis-JL,0,2013,2013-09-02,66.71751937984496,58.37193798449616,84.2248062015504,66.74321705426357,3,3,3,1,1
Nashua-S,0,2013,2013-09-02,66.71751937984496,58.37193798449616,84.2248062015504,66.74321705426357,3,3,3,0,0
Antrim-T,0,2013,2013-09-02,66.71751937984496,58.37193798449616,84.2248062015504,66.74321705426357,3,3,3,1,1
Peterborough-R,0,2013,2013-09-02,66.71751937984496,58.37193798449616,84.2248062015504,66.74321705426357,3,3,3,0,0
Jaffrey-C,0,2013,2013-09-02,66.71751937984496,58.37193798449616,84.2248062015504,66.74321705426357,3,3,3,1,1
NewIpswich-B,0,2013,2013-09-02,66.71751937984496,58.37193798449616,84.2248062015504,66.74321705426357,3,3,3,0,0
Mason-B,5,2013,2013-09-02,66.71751937984496,58.37193798449616,84.2248062015504,66.74321705426357,3,3,3,2,2
Milford-M,5,2013,2013-09-02,66.71751937984496,58.37193798449616,84.2248062015504,66.74321705426357,3,3,3,0,0
Concord-A,1,2013,2013-09-02,66.71751937984496,58.37193798449616,84.2248062015504,66.74321705426357,3,3,3,0,0
Concord-D1,1,2013,2013-09-02,66.71751937984496,58.37193798449616,84.2248062015504,66.74321705426357,3,3,3,0,0
Weare-I,0,2013,2013-09-02,66.71751937984496,58.37193798449616,84.2248062015504,66.74321705426357,3,3,3,0,0
NewBoston-M,0,2013,2013-09-02,66.71751937984496,58.37193798449616,84.2248062015504,66.74321705426357,3,3,3,0,0
Litchfield-W,1,2013,2013-09-09,65.84534351145035,60.3574045801527,66.37404580152672,66.27053435114502,3,3,3,7,7
Hudson-S,0,2013,2013-09-09,65.84534351145035,60.3574045801527,66.37404580152672,66.27053435114502,3,3,3,7,7
Pelham-G,0,2013,2013-09-09,65.84534351145035,60.3574045801527,66.37404580152672,66.27053435114502,3,3,3,3,3
Milford-S,0,2013,2013-09-09,65.84534351145035,60.3574045801527,66.37404580152672,66.27053435114502,3,3,3,6,6
Amherst-P,0,2013,2013-09-09,65.84534351145035,60.3574045801527,66.37404580152672,66.27053435114502,3,3,3,10,9
Milford-L,0,2013,2013-09-09,65.84534351145035,60.3574045801527,66.37404580152672,66.27053435114502,3,3,3,2,3
Hollis-K,0,2013,2013-09-09,65.84534351145035,60.3574045801527,66.37404580152672,66.27053435114502,3,3,3,7,7
Hollis-B,0,2013,2013-09-09,65.84534351145035,60.3574045801527,66.37404580152672,66.27053435114502,3,3,3,4,4
Nashua-S,0,2013,2013-09-09,65.84534351145035,60.3574045801527,66.37404580152672,66.27053435114502,3,3,3,0,0
Antrim-T,0,2013,2013-09-09,65.84534351145035,60.3574045801527,66.37404580152672,66.27053435114502,3,3,3,1,1
Peterborough-R,0,2013,2013-09-09,65.84534351145035,60.3574045801527,66.37404580152672,66.27053435114502,3,3,3,0,0
Jaffrey-C,0,2013,2013-09-09,65.84534351145035,60.3574045801527,66.37404580152672,66.27053435114502,3,3,3,2,2
NewIpswich-B,0,2013,2013-09-09,65.84534351145035,60.3574045801527,66.37404580152672,66.27053435114502,3,3,3,0,0
Mason-B,2,2013,2013-09-09,65.84534351145035,60.3574045801527,66.37404580152672,66.27053435114502,3,3,3,2,2
Milford-M,0,2013,2013-09-09,65.84534351145035,60.3574045801527,66.37404580152672,66.27053435114502,3,3,3,0,0
Concord-A,0,2013,2013-09-09,65.84534351145035,60.3574045801527,66.37404580152672,66.27053435114502,3,3,3,0,0
Concord-D1,0,2013,2013-09-09,65.84534351145035,60.3574045801527,66.37404580152672,66.27053435114502,3,3,3,0,0
Weare-I,0,2013,2013-09-09,65.84534351145035,60.3574045801527,66.37404580152672,66.27053435114502,3,3,3,0,0
NewBoston-M,0,2013,2013-09-09,65.84534351145035,60.3574045801527,66.37404580152672,66.27053435114502,3,3,3,0,0
Litchfield-W,0,2013,2013-09-16,59.66182692307692,51.14298076923077,132.2596153846154,59.276826923076925,2,2,2,6,5
Hudson-S,2,2013,2013-09-16,59.66182692307692,51.14298076923077,132.2596153846154,59.276826923076925,2,2,2,6,5
Milford-S,0,2013,2013-09-16,59.66182692307692,51.14298076923077,132.2596153846154,59.276826923076925,2,2,2,6,7
Amherst-P,0,2013,2013-09-16,59.66182692307692,51.14298076923077,132.2596153846154,59.276826923076925,2,2,2,6,6
Milford-L,0,2013,2013-09-16,59.66182692307692,51.14298076923077,132.2596153846154,59.276826923076925,2,2,2,1,1
Hollis-K,0,2013,2013-09-16,59.66182692307692,51.14298076923077,132.2596153846154,59.276826923076925,2,2,2,3,3
Hollis-B,0,2013,2013-09-16,59.66182692307692,51.14298076923077,132.2596153846154,59.276826923076925,2,2,2,5,5
Nashua-S,0,2013,2013-09-16,59.66182692307692,51.14298076923077,132.2596153846154,59.276826923076925,2,2,2,1,1
Antrim-T,0,2013,2013-09-16,59.66182692307692,51.14298076923077,132.2596153846154,59.276826923076925,2,2,2,1,1
Peterborough-R,0,2013,2013-09-16,59.66182692307692,51.14298076923077,132.2596153846154,59.276826923076925,2,2,2,0,0
Jaffrey-C,0,2013,2013-09-16,59.66182692307692,51.14298076923077,132.2596153846154,59.276826923076925,2,2,2,2,2
NewIpswich-B,0,2013,2013-09-16,59.66182692307692,51.14298076923077,132.2596153846154,59.276826923076925,2,2,2,0,0
Mason-B,0,2013,2013-09-16,59.66182692307692,51.14298076923077,132.2596153846154,59.276826923076925,2,2,2,1,1
Milford-M,0,2013,2013-09-16,59.66182692307692,51.14298076923077,132.2596153846154,59.276826923076925,2,2,2,0,0
