farm,trap_count,year,date,tempf,dwpf,drct,feel,regression_count,poisson_count,NB_count,poisson_count_farm
NewIpswich-B,10,2011,2011-08-22,69.69957805907168,63.64717299578058,91.89873417721519,70.03902953586493,11,10,10,0
Mason-B,36,2011,2011-08-22,69.69957805907168,63.64717299578058,91.89873417721519,70.03902953586493,11,10,10,9
Milford-M,7,2011,2011-08-22,69.69957805907168,63.64717299578058,91.89873417721519,70.03902953586493,11,10,10,0
Milford-S,40,2011,2011-08-22,69.69957805907168,63.64717299578058,91.89873417721519,70.03902953586493,11,10,10,9
Concord-D1,20,2011,2011-08-22,69.69957805907168,63.64717299578058,91.89873417721519,70.03902953586493,11,10,10,0
Concord-D2,3,2011,2011-08-22,69.69957805907168,63.64717299578058,91.89873417721519,70.03902953586493,11,10,10,0
Loudon-P1,10,2011,2011-08-22,69.69957805907168,63.64717299578058,91.89873417721519,70.03902953586493,11,10,10,0
Loudon-P2,9,2011,2011-08-22,69.69957805907168,63.64717299578058,91.89873417721519,70.03902953586493,11,10,10,0
Boscawen-C,8,2011,2011-08-22,69.69957805907168,63.64717299578058,91.89873417721519,70.03902953586493,11,10,10,0
Concord-A,40,2011,2011-08-22,69.69957805907168,63.64717299578058,91.89873417721519,70.03902953586493,11,10,10,0
Weare-I,10,2011,2011-08-22,69.69957805907168,63.64717299578058,91.89873417721519,70.03902953586493,11,10,10,0
NewBoston-M,8,2011,2011-08-22,69.69957805907168,63.64717299578058,91.89873417721519,70.03902953586493,11,10,10,0
Amherst-P,15,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,11,11,11,0
Litchfield-M,82,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,11,11,11,10
Litchfield-W,86,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,11,11,11,28
Litchfield-W2,87,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,11,11,11,0
Hudson-S,51,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,11,11,11,0
Pelham-G,15,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,11,11,11,4
Milford-L,18,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,11,11,11,0
Hollis-K,122,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,11,11,11,13
Hollis-B1,60,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,11,11,11,0
Hollis-B2,130,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,11,11,11,0
Hollis-JL,123,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,11,11,11,0
Hollis-L,110,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,11,11,11,9
Antrim-T,20,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,11,11,11,6
Jaffrey-C,12,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,11,11,11,0
NewIpswich-B,10,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,11,11,11,0
Mason-B,57,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,11,11,11,10
Milford-M,8,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,11,11,11,0
Milford-S,48,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,11,11,11,12
Concord-D1,30,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,11,11,11,0
Concord-D2,3,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,11,11,11,0
Loudon-P1,5,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,11,11,11,0
Loudon-P2,5,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,11,11,11,0
Boscawen-C,5,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,11,11,11,0
Concord-A,38,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,11,11,11,0
Weare-I,3,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,11,11,11,0
NewBoston-M,5,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,11,11,11,0
Amherst-P,4,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,11,10,10,0
Litchfield-M,65,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,11,10,10,10
Litchfield-W,60,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,11,10,10,18
Litchfield-W2,18,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,11,10,10,0
Hudson-S,26,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,11,10,10,0
Pelham-G,3,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,11,10,10,4
Milford-L,23,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,11,10,10,0
Hollis-K,106,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,11,10,10,16
Hollis-B1,15,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,11,10,10,0
Hollis-B2,80,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,11,10,10,0
Hollis-JL,170,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,11,10,10,0
Hollis-L,70,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,11,10,10,13
Antrim-T,15,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,11,10,10,5
Jaffrey-C,3,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,11,10,10,0
NewIpswich-B,12,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,11,10,10,0
Mason-B,25,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,11,10,10,10
Milford-M,1,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,11,10,10,0
Milford-S,22,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,11,10,10,9
Concord-D1,20,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,11,10,10,0
Concord-D2,2,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,11,10,10,0
Loudon-P1,0,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,11,10,10,0
Loudon-P2,2,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,11,10,10,0
Concord-A,20,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,11,10,10,0
Weare-I,19,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,11,10,10,0
NewBoston-M,5,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,11,10,10,0
Litchfield-M,25,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,11,11,11,9
Litchfield-W,18,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,11,11,11,35
Litchfield-W2,14,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,11,11,11,0
Hudson-S,22,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,11,11,11,0
Milford-L,10,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,11,11,11,0
Hollis-K,22,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,11,11,11,14
Hollis-B1,12,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,11,11,11,0
Hollis-B2,30,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,11,11,11,0
Hollis-JL,33,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,11,11,11,0
Hollis-L,8,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,11,11,11,10
Antrim-T,4,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,11,11,11,6
Jaffrey-C,2,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,11,11,11,0
NewIpswich-B,10,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,11,11,11,0
Mason-B,25,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,11,11,11,12
Milford-S,12,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,11,11,11,13
Concord-D1,0,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,11,11,11,0
Concord-D2,1,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,11,11,11,0
Concord-A,3,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,11,11,11,0
Weare-I,3,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,11,11,11,0
NewBoston-M,0,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,11,11,11,0
Litchfield-M,12,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,10,9,9,9
Litchfield-W,13,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,10,9,9,23
Litchfield-W2,13,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,10,9,9,0
Hudson-S,8,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,10,9,9,0
Milford-L,3,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,10,9,9,0
Hollis-K,20,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,10,9,9,9
Hollis-B2,22,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,10,9,9,0
Hollis-JL,42,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,10,9,9,0
Hollis-L,6,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,10,9,9,10
Antrim-T,2,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,10,9,9,4
Jaffrey-C,2,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,10,9,9,0
NewIpswich-B,0,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,10,9,9,0
Mason-B,2,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,10,9,9,7
Milford-S,2,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,10,9,9,8
Concord-D1,3,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,10,9,9,0
Concord-D2,0,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,10,9,9,0
Loudon-P1,2,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,10,9,9,0
Concord-A,3,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,10,9,9,0
Weare-I,0,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,10,9,9,0
NewBoston-M,0,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,10,9,9,0
Litchfield-M,1,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,11,10,10,11
Litchfield-W,4,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,11,10,10,16
Litchfield-W2,10,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,11,10,10,0
Hudson-S,0,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,11,10,10,0
Milford-L,1,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,11,10,10,0
Hollis-K,22,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,11,10,10,15
Hollis-B2,12,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,11,10,10,0
Hollis-JL,2,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,11,10,10,0
Hollis-L,11,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,11,10,10,14
Antrim-T,3,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,11,10,10,4
Jaffrey-C,0,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,11,10,10,0
NewIpswich-B,0,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,11,10,10,0
Mason-B,1,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,11,10,10,9
Milford-S,0,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,11,10,10,8
Concord-D1,1,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,11,10,10,0
Loudon-P1,0,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,11,10,10,0
Weare-I,3,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,11,10,10,0
NewBoston-M,0,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,11,10,10,0
Litchfield-M,0,2011,2011-10-03,56.50271929824559,47.62035087719296,172.71929824561403,56.14732456140346,12,12,12,10
Litchfield-W,10,2011,2011-10-03,56.50271929824559,47.62035087719296,172.71929824561403,56.14732456140346,12,12,12,35
Litchfield-W2,8,2011,2011-10-03,56.50271929824559,47.62035087719296,172.71929824561403,56.14732456140346,12,12,12,0
Milford-L,3,2011,2011-10-03,56.50271929824559,47.62035087719296,172.71929824561403,56.14732456140346,12,12,12,0
Hollis-K,12,2011,2011-10-03,56.50271929824559,47.62035087719296,172.71929824561403,56.14732456140346,12,12,12,20
Hollis-B2,4,2011,2011-10-03,56.50271929824559,47.62035087719296,172.71929824561403,56.14732456140346,12,12,12,0
Hollis-JL,12,2011,2011-10-03,56.50271929824559,47.62035087719296,172.71929824561403,56.14732456140346,12,12,12,0
Hollis-L,8,2011,2011-10-03,56.50271929824559,47.62035087719296,172.71929824561403,56.14732456140346,12,12,12,13
Weare-I,0,2011,2011-10-03,56.50271929824559,47.62035087719296,172.71929824561403,56.14732456140346,12,12,12,0
Milford-L,1,2011,2011-10-10,58.05519379844957,52.33565891472863,102.28682170542636,57.932635658914684,10,10,10,0
Hollis-K,2,2011,2011-10-10,58.05519379844957,52.33565891472863,102.28682170542636,57.932635658914684,10,10,10,12
Hollis-B2,0,2011,2011-10-10,58.05519379844957,52.33565891472863,102.28682170542636,57.932635658914684,10,10,10,0
Hollis-JL,2,2011,2011-10-10,58.05519379844957,52.33565891472863,102.28682170542636,57.932635658914684,10,10,10,0
Hollis-L,0,2011,2011-10-10,58.05519379844957,52.33565891472863,102.28682170542636,57.932635658914684,10,10,10,11
Amherst-P,2,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,11,13,14,0
Litchfield-M,1,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,11,13,14,9
Litchfield-W1,0,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,11,13,14,0
Hudson-S,0,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,11,13,14,0
Pelham-G,0,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,11,13,14,9
Hollis-K,0,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,11,13,14,16
Hollis-B1,3,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,11,13,14,0
Hollis-JL,1,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,11,13,14,0
Hollis-L,0,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,11,13,14,6
Antrim-T,0,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,11,13,14,14
Peterborough-R,0,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,11,13,14,0
Jaffrey-C,0,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,11,13,14,0
NewIpswich-B,0,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,11,13,14,0
Mason-B,1,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,11,13,14,17
Milford-S,2,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,11,13,14,25
Concord-A,0,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,11,13,14,0
Weare-I,0,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,11,13,14,0
NewBoston-M,0,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,11,13,14,0
Amherst-P,1,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,11,12,12,0
Litchfield-M,1,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,11,12,12,11
Litchfield-W1,0,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,11,12,12,0
Hudson-S,3,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,11,12,12,0
Pelham-G,0,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,11,12,12,6
Hollis-K,5,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,11,12,12,16
Hollis-B1,0,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,11,12,12,0
Hollis-JL,1,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,11,12,12,0
Hollis-L,3,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,11,12,12,9
Antrim-T,0,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,11,12,12,9
Peterborough-R,0,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,11,12,12,1
Jaffrey-C,0,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,11,12,12,0
NewIpswich-B,0,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,11,12,12,0
Mason-B,1,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,11,12,12,11
Milford-M,0,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,11,12,12,0
Milford-S,1,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,11,12,12,14
Concord-A,2,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,11,12,12,0
Weare-I,0,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,11,12,12,0
NewBoston-M,0,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,11,12,12,0
Amherst-P,2,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,11,11,11,0
Litchfield-M,0,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,11,11,11,10
Litchfield-W1,5,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,11,11,11,0
Hudson-S,2,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,11,11,11,0
Pelham-G,0,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,11,11,11,5
Hollis-K,3,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,11,11,11,15
Hollis-B1,7,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,11,11,11,0
Hollis-JL,3,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,11,11,11,0
Hollis-L,2,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,11,11,11,10
Antrim-T,0,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,11,11,11,6
Peterborough-R,0,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,11,11,11,4
Jaffrey-C,1,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,11,11,11,0
NewIpswich-B,0,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,11,11,11,0
Mason-B,3,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,11,11,11,10
Milford-M,0,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,11,11,11,0
Milford-S,0,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,11,11,11,10
Concord-D1,0,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,11,11,11,0
Concord-A,0,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,11,11,11,0
Weare-I,0,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,11,11,11,0
NewBoston-M,0,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,11,11,11,0
Amherst-P,3,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,11,10,10,0
Litchfield-M,1,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,11,10,10,10
Litchfield-W1,1,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,11,10,10,0
Hudson-S,0,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,11,10,10,0
Pelham-G,0,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,11,10,10,3
Milford-L,0,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,11,10,10,0
Hollis-K,0,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,11,10,10,13
Hollis-B1,8,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,11,10,10,0
Hollis-JL,1,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,11,10,10,0
Hollis-L,3,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,11,10,10,10
Antrim-T,3,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,11,10,10,5
Peterborough-R,0,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,11,10,10,3
Jaffrey-C,1,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,11,10,10,0
NewIpswich-B,0,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,11,10,10,0
Mason-B,7,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,11,10,10,8
Milford-M,0,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,11,10,10,0
Milford-S,0,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,11,10,10,9
Concord-D1,0,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,11,10,10,0
Concord-A,0,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,11,10,10,0
Weare-I,1,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,11,10,10,0
NewBoston-M,1,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,11,10,10,0
Amherst-P,8,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,11,10,10,0
Litchfield-M,3,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,11,10,10,10
Litchfield-W1,6,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,11,10,10,0
Litchfield-W2,0,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,11,10,10,0
Hudson-S,5,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,11,10,10,0
Pelham-G,0,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,11,10,10,4
Milford-L,0,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,11,10,10,0
Hollis-K,8,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,11,10,10,13
Hollis-B1,18,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,11,10,10,0
Hollis-B2,0,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,11,10,10,0
Hollis-JL,6,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,11,10,10,0
Hollis-L,8,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,11,10,10,10
Antrim-T,3,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,11,10,10,6
Peterborough-R,0,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,11,10,10,3
Jaffrey-C,2,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,11,10,10,0
NewIpswich-B,0,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,11,10,10,0
Mason-B,12,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,11,10,10,9
Milford-M,0,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,11,10,10,0
Milford-S,3,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,11,10,10,9
Concord-D1,0,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,11,10,10,0
Concord-A,2,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,11,10,10,0
Weare-I,1,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,11,10,10,0
NewBoston-M,1,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,11,10,10,0
Amherst-P,17,2012,2012-08-13,70.33021834061141,63.15519650655019,102.44541484716157,70.54729257641928,11,10,10,0
Litchfield-M,97,2012,2012-08-13,70.33021834061141,63.15519650655019,102.44541484716157,70.54729257641928,11,10,10,9
