farm,trap_count,year,date,tempf,dwpf,drct,feel,regression_count,poisson_count,NB_count,poisson_count_farm,NB_count_farm
Hollis-K,0,2011,2011-08-22,69.69957805907168,63.64717299578058,91.89873417721519,70.03902953586493,1,1,1,0,0
Hollis-B,0,2011,2011-08-22,69.69957805907168,63.64717299578058,91.89873417721519,70.03902953586493,1,1,1,1,1
Hollis-JL,1,2011,2011-08-22,69.69957805907168,63.64717299578058,91.89873417721519,70.03902953586493,1,1,1,1,1
Hollis-L,0,2011,2011-08-22,69.69957805907168,63.64717299578058,91.89873417721519,70.03902953586493,1,1,1,1,1
Antrim-T,5,2011,2011-08-22,69.69957805907168,63.64717299578058,91.89873417721519,70.03902953586493,1,1,1,0,0
Jaffrey-C,13,2011,2011-08-22,69.69957805907168,63.64717299578058,91.89873417721519,70.03902953586493,1,1,1,0,0
NewIpswich-B,4,2011,2011-08-22,69.69957805907168,63.64717299578058,91.89873417721519,70.03902953586493,1,1,1,1,1
Mason-B,5,2011,2011-08-22,69.69957805907168,63.64717299578058,91.89873417721519,70.03902953586493,1,1,1,2,2
Milford-M,0,2011,2011-08-22,69.69957805907168,63.64717299578058,91.89873417721519,70.03902953586493,1,1,1,1,1
Milford-S,0,2011,2011-08-22,69.69957805907168,63.64717299578058,91.89873417721519,70.03902953586493,1,1,1,3,3
Concord-D1,0,2011,2011-08-22,69.69957805907168,63.64717299578058,91.89873417721519,70.03902953586493,1,1,1,0,0
Concord-D2,1,2011,2011-08-22,69.69957805907168,63.64717299578058,91.89873417721519,70.03902953586493,1,1,1,0,0
Loudon-P1,0,2011,2011-08-22,69.69957805907168,63.64717299578058,91.89873417721519,70.03902953586493,1,1,1,0,0
Loudon-P2,1,2011,2011-08-22,69.69957805907168,63.64717299578058,91.89873417721519,70.03902953586493,1,1,1,0,0
Boscawen-C,0,2011,2011-08-22,69.69957805907168,63.64717299578058,91.89873417721519,70.03902953586493,1,1,1,0,0
Concord-A,0,2011,2011-08-22,69.69957805907168,63.64717299578058,91.89873417721519,70.03902953586493,1,1,1,1,1
Weare-I,1,2011,2011-08-22,69.69957805907168,63.64717299578058,91.89873417721519,70.03902953586493,1,1,1,0,0
NewBoston-M,0,2011,2011-08-22,69.69957805907168,63.64717299578058,91.89873417721519,70.03902953586493,1,1,1,0,0
Amherst-P,1,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,2,2,2,0,0
Litchfield-M,3,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,2,2,2,1,1
Litchfield-W,5,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,2,2,2,11,9
Litchfield-W2,11,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,2,2,2,0,0
Hudson-S,0,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,2,2,2,0,0
Pelham-G,5,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,2,2,2,0,0
Milford-L,14,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,2,2,2,3,3
Hollis-K,0,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,2,2,2,1,1
Hollis-B,2,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,2,2,2,2,2
Hollis-B2,14,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,2,2,2,0,0
Hollis-JL,0,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,2,2,2,2,2
Hollis-L,0,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,2,2,2,1,1
Antrim-T,8,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,2,2,2,0,0
Jaffrey-C,10,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,2,2,2,0,0
NewIpswich-B,9,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,2,2,2,0,0
Mason-B,30,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,2,2,2,2,2
Milford-M,0,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,2,2,2,1,1
Milford-S,0,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,2,2,2,3,3
Concord-D1,0,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,2,2,2,0,0
Concord-D2,1,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,2,2,2,0,0
Loudon-P1,2,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,2,2,2,0,0
Loudon-P2,0,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,2,2,2,0,0
Boscawen-C,0,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,2,2,2,0,0
Concord-A,0,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,2,2,2,1,1
Weare-I,3,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,2,2,2,0,0
NewBoston-M,0,2011,2011-08-29,67.64790000000002,59.94930000000003,95.05,68.14760000000003,2,2,2,0,0
Amherst-P,0,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,1,1,1,0,0
Litchfield-M,0,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,1,1,1,0,0
Litchfield-W,2,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,1,1,1,5,4
Litchfield-W2,1,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,1,1,1,0,0
Hudson-S,1,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,1,1,1,0,0
Pelham-G,0,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,1,1,1,0,0
Milford-L,7,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,1,1,1,3,3
Hollis-K,0,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,1,1,1,1,0
Hollis-B,4,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,1,1,1,1,1
Hollis-B2,16,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,1,1,1,0,0
Hollis-JL,0,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,1,1,1,1,1
Hollis-L,0,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,1,1,1,1,1
Antrim-T,4,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,1,1,1,1,1
Jaffrey-C,2,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,1,1,1,1,0
NewIpswich-B,4,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,1,1,1,1,1
Mason-B,1,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,1,1,1,1,1
Milford-M,0,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,1,1,1,0,0
Milford-S,0,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,1,1,1,2,2
Concord-D1,0,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,1,1,1,0,0
Concord-D2,0,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,1,1,1,0,0
Loudon-P1,0,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,1,1,1,0,0
Loudon-P2,0,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,1,1,1,0,0
Concord-A,0,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,1,1,1,1,1
Weare-I,0,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,1,1,1,0,0
NewBoston-M,0,2011,2011-09-05,63.20161016949148,58.59788135593211,117.88135593220339,63.30436440677961,1,1,1,0,0
Litchfield-M,2,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,2,2,2,2,2
Litchfield-W,2,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,2,2,2,15,21
Litchfield-W2,0,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,2,2,2,0,0
Hudson-S,2,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,2,2,2,0,0
Milford-L,3,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,2,2,2,5,5
Hollis-K,2,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,2,2,2,1,1
Hollis-B,33,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,2,2,2,2,2
Hollis-B2,15,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,2,2,2,0,0
Hollis-JL,3,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,2,2,2,1,1
Hollis-L,4,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,2,2,2,2,2
Antrim-T,1,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,2,2,2,0,0
Jaffrey-C,0,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,2,2,2,1,1
NewIpswich-B,8,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,2,2,2,0,0
Mason-B,15,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,2,2,2,1,1
Milford-S,0,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,2,2,2,3,3
Concord-D1,0,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,2,2,2,0,0
Concord-D2,0,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,2,2,2,0,0
Concord-A,0,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,2,2,2,1,1
Weare-I,0,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,2,2,2,0,0
NewBoston-M,7,2011,2011-09-12,61.34562162162162,52.88464864864866,127.13513513513513,60.96756756756752,2,2,2,0,1
Litchfield-M,0,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,1,1,1,0,0
Litchfield-W,4,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,1,1,1,5,2
Litchfield-W2,11,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,1,1,1,0,0
Hudson-S,0,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,1,1,1,0,0
Milford-L,1,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,1,1,1,1,1
Hollis-K,2,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,1,1,1,0,0
Hollis-B2,5,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,1,1,1,0,0
Hollis-JL,2,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,1,1,1,2,2
Hollis-L,1,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,1,1,1,0,0
Antrim-T,1,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,1,1,1,0,0
Jaffrey-C,1,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,1,1,1,0,0
NewIpswich-B,0,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,1,1,1,0,0
Mason-B,0,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,1,1,1,2,2
Milford-S,0,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,1,1,1,2,2
Concord-D1,0,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,1,1,1,0,0
Concord-D2,0,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,1,1,1,0,0
Loudon-P1,4,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,1,1,1,0,0
Concord-A,0,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,1,1,1,1,1
Weare-I,0,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,1,1,1,0,0
NewBoston-M,0,2011,2011-09-19,63.813736654804295,61.118220640569454,55.23131672597865,63.80049822064058,1,1,1,2,3
Litchfield-M,0,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,1,1,1,0,0
Litchfield-W,10,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,1,1,1,4,3
Litchfield-W2,5,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,1,1,1,0,0
Hudson-S,0,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,1,1,1,0,0
Milford-L,0,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,1,1,1,3,2
Hollis-K,3,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,1,1,1,0,0
Hollis-B2,0,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,1,1,1,0,0
Hollis-JL,1,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,1,1,1,0,0
Hollis-L,0,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,1,1,1,1,1
Antrim-T,0,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,1,1,1,1,1
Jaffrey-C,0,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,1,1,1,0,0
NewIpswich-B,0,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,1,1,1,1,1
Mason-B,1,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,1,1,1,1,1
Milford-S,0,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,1,1,1,1,1
Concord-D1,0,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,1,1,1,0,0
Loudon-P1,0,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,1,1,1,0,0
Weare-I,1,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,1,1,1,0,0
NewBoston-M,3,2011,2011-09-26,61.24435374149659,58.16292517006804,114.45578231292517,61.251598639455764,1,1,1,0,0
Litchfield-M,1,2011,2011-10-03,56.50271929824559,47.62035087719296,172.71929824561403,56.14732456140346,3,2,2,2,2
Litchfield-W,6,2011,2011-10-03,56.50271929824559,47.62035087719296,172.71929824561403,56.14732456140346,3,2,2,16,42
Litchfield-W2,1,2011,2011-10-03,56.50271929824559,47.62035087719296,172.71929824561403,56.14732456140346,3,2,2,0,0
Milford-L,0,2011,2011-10-03,56.50271929824559,47.62035087719296,172.71929824561403,56.14732456140346,3,2,2,8,8
Hollis-K,0,2011,2011-10-03,56.50271929824559,47.62035087719296,172.71929824561403,56.14732456140346,3,2,2,3,2
Hollis-B2,0,2011,2011-10-03,56.50271929824559,47.62035087719296,172.71929824561403,56.14732456140346,3,2,2,0,0
Hollis-JL,1,2011,2011-10-03,56.50271929824559,47.62035087719296,172.71929824561403,56.14732456140346,3,2,2,1,1
Hollis-L,0,2011,2011-10-03,56.50271929824559,47.62035087719296,172.71929824561403,56.14732456140346,3,2,2,4,4
Weare-I,0,2011,2011-10-03,56.50271929824559,47.62035087719296,172.71929824561403,56.14732456140346,3,2,2,0,0
Milford-L,0,2011,2011-10-10,58.05519379844957,52.33565891472863,102.28682170542636,57.932635658914684,2,1,1,3,3
Hollis-K,0,2011,2011-10-10,58.05519379844957,52.33565891472863,102.28682170542636,57.932635658914684,2,1,1,0,0
Hollis-B2,1,2011,2011-10-10,58.05519379844957,52.33565891472863,102.28682170542636,57.932635658914684,2,1,1,0,0
Hollis-JL,0,2011,2011-10-10,58.05519379844957,52.33565891472863,102.28682170542636,57.932635658914684,2,1,1,2,2
Hollis-L,0,2011,2011-10-10,58.05519379844957,52.33565891472863,102.28682170542636,57.932635658914684,2,1,1,1,1
Amherst-P,0,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,4,5,6,1,2
Litchfield-M,2,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,4,5,6,10,10
Litchfield-W,0,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,4,5,6,58,76
Hudson-S,1,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,4,5,6,1,1
Pelham-G,0,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,4,5,6,2,2
Hollis-K,0,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,4,5,6,4,4
Hollis-B,0,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,4,5,6,3,3
Hollis-JL,0,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,4,5,6,2,2
Hollis-L,1,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,4,5,6,2,2
Antrim-T,0,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,4,5,6,0,0
Peterborough-R,0,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,4,5,6,0,0
Jaffrey-C,0,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,4,5,6,2,3
Milford-S,0,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,4,5,6,8,9
Concord-D1,0,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,4,5,6,0,0
Concord-A,0,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,4,5,6,1,1
Weare-I,0,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,4,5,6,0,0
NewBoston-M,0,2012,2012-07-09,74.00939024390247,57.362682926829244,142.5,74.25506097560975,4,5,6,0,0
Amherst-P,0,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,2,2,2,0,0
Litchfield-M,0,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,2,2,2,2,2
Litchfield-W,1,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,2,2,2,15,11
Hudson-S,0,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,2,2,2,0,0
Pelham-G,0,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,2,2,2,0,1
Hollis-K,0,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,2,2,2,1,1
Hollis-B,0,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,2,2,2,2,2
Hollis-JL,0,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,2,2,2,2,2
Hollis-L,0,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,2,2,2,1,1
Antrim-T,0,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,2,2,2,0,0
Peterborough-R,0,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,2,2,2,0,0
Jaffrey-C,0,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,2,2,2,1,1
NewIpswich-B,0,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,2,2,2,0,0
Milford-M,0,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,2,2,2,1,1
Milford-S,0,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,2,2,2,4,5
Concord-D1,1,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,2,2,2,0,0
Concord-A,0,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,2,2,2,1,1
Weare-I,0,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,2,2,2,0,0
NewBoston-M,0,2012,2012-07-16,73.63614906832295,63.31403726708067,109.00621118012423,74.59614906832296,2,2,2,0,0
Amherst-P,0,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,2,1,1,0,0
Litchfield-M,0,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,2,1,1,1,1
Litchfield-W,0,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,2,1,1,7,4
Litchfield-W2,0,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,2,1,1,0,0
Hudson-S,0,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,2,1,1,0,0
Pelham-G,0,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,2,1,1,0,0
Hollis-K,0,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,2,1,1,1,1
Hollis-B,0,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,2,1,1,1,1
Hollis-JL,0,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,2,1,1,1,1
Hollis-L,0,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,2,1,1,1,1
Antrim-T,0,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,2,1,1,0,0
Peterborough-R,0,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,2,1,1,0,0
Jaffrey-C,0,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,2,1,1,1,1
NewIpswich-B,0,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,2,1,1,0,1
Milford-M,0,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,2,1,1,1,1
Milford-S,0,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,2,1,1,2,3
Concord-D1,0,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,2,1,1,0,0
Concord-A,3,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,2,1,1,1,1
Weare-I,1,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,2,1,1,0,0
NewBoston-M,0,2012,2012-07-23,69.92372294372296,62.87645021645026,110.9090909090909,70.21649350649353,2,1,1,0,0
Amherst-P,0,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,1,1,1,0,0
Litchfield-M,0,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,1,1,1,0,0
Litchfield-W,0,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,1,1,1,6,3
Litchfield-W2,0,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,1,1,1,0,0
Hudson-S,0,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,1,1,1,0,0
Pelham-G,0,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,1,1,1,0,0
Milford-L,0,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,1,1,1,2,2
Hollis-K,0,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,1,1,1,0,0
Hollis-B,0,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,1,1,1,1,1
Hollis-B2,1,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,1,1,1,0,0
Hollis-JL,0,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,1,1,1,1,1
Hollis-L,0,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,1,1,1,0,0
Antrim-T,0,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,1,1,1,0,0
Peterborough-R,0,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,1,1,1,0,0
Jaffrey-C,1,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,1,1,1,0,0
NewIpswich-B,0,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,1,1,1,1,1
Mason-B,0,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,1,1,1,2,2
Milford-M,0,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,1,1,1,1,1
Milford-S,2,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,1,1,1,3,3
Concord-D1,0,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,1,1,1,0,0
Concord-A,0,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,1,1,1,1,1
Weare-I,0,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,1,1,1,0,0
NewBoston-M,0,2012,2012-07-30,71.20142348754447,65.31395017793594,78.64768683274022,71.83935943060497,1,1,1,0,0
Amherst-P,0,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,1,1,1,0,0
Litchfield-M,0,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,1,1,1,0,0
Litchfield-W,0,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,1,1,1,6,3
Litchfield-W2,1,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,1,1,1,0,0
Hudson-S,0,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,1,1,1,0,0
Pelham-G,0,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,1,1,1,0,0
Milford-L,5,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,1,1,1,3,2
Hollis-K,0,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,1,1,1,0,0
Hollis-B,0,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,1,1,1,1,1
Hollis-B2,0,2012,2012-08-06,72.43805970149245,66.09440298507458,86.30597014925372,73.00492537313428,1,1,1,0,0
